image_id,canny_edge_density,multiscale_lab_residual_entropy,jpeg_bytes_per_pixel_q90,hasler_susstrunk_colourfulness,global_luminance_cv,horizontal_mirror_similarity
X_opencv_S101_R040,0.00931549072265625,3.288663611711202,0.05622100830078125,7.358942950471746,0.26087885444444064,0.8818377625708487
X_opencv_S101_R041,0.00872039794921875,2.648681648093846,0.04949188232421875,35.33332279462853,0.08275192108533827,0.9657610724954044
X_opencv_S101_R042,0.009548187255859375,3.1532335287368767,0.05596923828125,35.572143851884114,0.15378316127627817,0.9365678675034467
X_opencv_S101_R043,0.008937835693359375,3.0263829636074475,0.053668975830078125,26.915061637714217,0.14743742310373148,0.9405591777726716
X_opencv_S101_R044,0.009601593017578125,3.4130465624268416,0.059085845947265625,18.491227922097867,0.2578126002771795,0.8804273119159773
X_opencv_S101_R045,0.00982666015625,3.0029839942856964,0.055927276611328125,46.39646468093362,0.13960967169199495,0.9258370792164522
X_opencv_S101_R046,0.008907318115234375,2.9842977133886612,0.05377197265625,34.19298162273819,0.11939617553602495,0.9385988721660539
X_opencv_S101_R047,0.0088653564453125,2.9272481821250156,0.05258941650390625,26.98535630721293,0.13073820211067577,0.9438140569948683
X_opencv_S101_R048,0.00931549072265625,3.3080741765490047,0.0563812255859375,19.00932312456338,0.2356042250250122,0.8856468350279565
X_opencv_S101_R049,0.008579254150390625,3.193703866271472,0.05352783203125,6.948489472686722,0.24930771550493752,0.8928069170783548
X_opencv_S101_R050,0.00937652587890625,3.2784841415495722,0.060756683349609375,27.578929455402278,0.1530408578142828,0.9803598142137715
X_opencv_S101_R051,0.0091705322265625,3.300436664894273,0.059589385986328125,17.644988094658395,0.18255910992385377,0.986759858972886
X_opencv_S101_R052,0.009952545166015625,3.686583363129593,0.06146240234375,7.787504326759077,0.28220818489870714,0.9499341777726715
X_opencv_S101_R053,0.0092926025390625,3.1214242258781257,0.058868408203125,35.70310022197953,0.10915283656743094,0.9852908564548867
X_opencv_S101_R054,0.010009765625,3.4316325241150194,0.0616302490234375,40.559750142870826,0.1633639598933879,0.9502967684876685
X_opencv_S101_R055,0.009960174560546875,3.639912855368528,0.06162261962890625,19.97159630548314,0.2527043692996731,0.9235146316827512
X_opencv_S101_R056,0.00939178466796875,3.5606811824145197,0.0598297119140625,7.520320501532625,0.260473738026094,0.9652221081303616
X_opencv_S101_R057,0.008907318115234375,2.88292927049354,0.053920745849609375,36.21613980654979,0.08485525091101785,0.9863684560738358
X_opencv_S101_R058,0.009830474853515625,3.3373446921366154,0.057903289794921875,37.507361458276755,0.14512074754898915,0.9650666180778952
X_opencv_S101_R059,0.009159088134765625,3.3087361578472767,0.05765533447265625,25.126967938075428,0.14679068625885355,0.9772667978324142
X_opencv_S101_R060,0.00916290283203125,3.4443125925722335,0.0574798583984375,7.37308546347102,0.24696261447551962,0.9496844123391545
X_opencv_S101_R061,0.010059356689453125,3.1449633862998048,0.0593109130859375,47.86925755321842,0.1327451694044462,0.9432682112151501
X_opencv_S101_R062,0.009441375732421875,3.224852735622041,0.05593109130859375,35.01891247492773,0.122498152494906,0.9708357567880668
X_opencv_S101_R063,0.008968353271484375,3.3693133487158025,0.055622100830078125,24.657731023495437,0.16173877427565594,0.9649126239851409
X_opencv_S101_R064,0.0098724365234375,3.5992068854034183,0.059719085693359375,18.602934563129445,0.21692772599142743,0.9212950762580423
X_opencv_S101_R065,0.009857177734375,2.992147529954112,0.05535125732421875,41.65401672614795,0.11271886412905213,0.9505658318014706
X_opencv_S101_R066,0.00913238525390625,3.0827795749868288,0.0548248291015625,32.902111153221576,0.10831921703004027,0.9544365976371018
X_opencv_S101_R067,0.00977325439453125,3.4457558201877294,0.060123443603515625,33.03936644303578,0.19143116755705394,0.9191430484547335
X_opencv_S101_R068,0.009433746337890625,3.4592235803301095,0.05963134765625,18.668103225996354,0.21096234129834346,0.9198129392137715
X_opencv_S101_R069,0.008831024169921875,3.4551832795434594,0.055721282958984375,7.008074482101238,0.23819437727562418,0.8924280802408854
X_opencv_S101_R070,0.008541107177734375,2.867356071187397,0.05224609375,30.97100525373794,0.10458319094793943,0.9567373537549786
X_opencv_S101_R071,0.009441375732421875,3.3019731857435297,0.05725860595703125,29.19035318777322,0.16297897156996657,0.9185231227500766
X_opencv_S101_R072,0.008762359619140625,3.3938071331771553,0.056140899658203125,18.239728755283643,0.18653721024389155,0.9118477017271752
X_opencv_S101_R073,0.008869171142578125,3.472195701585917,0.058319091796875,7.898812719832625,0.30654804489260795,0.8484628415575215
X_opencv_S101_R074,0.008449554443359375,3.046718576559167,0.0543365478515625,37.163241518611386,0.1238443023292324,0.9459616866766237
X_opencv_S101_R075,0.010223388671875,3.60021108047742,0.06490707397460938,19.3046675251238,0.22163444515772046,0.9586740531173407
X_opencv_S101_R076,0.00962066650390625,3.6212579801350495,0.062381744384765625,7.49382833445848,0.24708793745624025,0.9806231928806679
X_opencv_S101_R077,0.0101776123046875,3.4359180317629514,0.06627655029296875,44.64717599990879,0.1778508467750453,0.9380504832548253
X_opencv_S101_R078,0.009555816650390625,3.470014151716972,0.06330108642578125,33.98533401740956,0.14154799886402972,0.9809629552504595
X_opencv_S101_R079,0.00942230224609375,3.422825089490854,0.061466217041015625,25.00810205923744,0.14310927532509363,0.9845151714250153
X_opencv_S101_R080,0.009281158447265625,3.564699328765215,0.059276580810546875,7.299605244296821,0.23934824069428853,0.9774497836243873
X_opencv_S101_R081,0.0102081298828125,3.2373757814111483,0.061214447021484375,42.465182131434695,0.11054458603608447,0.9712746115291819
X_opencv_S101_R082,0.00940704345703125,3.259720854426977,0.0581512451171875,33.25595952717338,0.1103544980470008,0.9855709300321691
X_opencv_S101_R083,0.010204315185546875,3.702844863306027,0.064056396484375,32.16290856204917,0.20291732929085568,0.9378890392827053
X_opencv_S101_R084,0.00974273681640625,3.648112019662704,0.0620574951171875,18.47632456754743,0.20596275549780305,0.962410062902114
